place_id,name,formatted_address,rating,user_ratings_total,opening_hours,website,reviews,recent_reviews
ChIJA9dlxGMIw4kRbOOuNMeW_xw,AEO Plumbing & Heating LLC,"111 Redgate Rd, Boonton, NJ 07005",5,34,,N/A,"I recently had an issue in my home and was fortunate enough to have Vincent assist me. His customer service was exceptional from start to finish. He was courteous, and took the time to listen to my concerns. His knowledge and expertise were evident as he quickly identified the source of the leak and remotely helped me solve the problem.
I highly recommend AEO Plumbing and heating to anyone in need of a reliable and skilled plumber. He truly went above and beyond. This was our 2nd time requesting help and they were super reliable.; Vincent was incredibly responsive and kind. He explained the problems to me and then fixed them up after making a plan together. This is the experience you want!!; Vince installed a whole house non-salt filtration system to replaced the ten years old Waterboss system. It’s been 6 months and we are very happy with the results. The best part is no need to buy salt.; My toddler flushed a toy down the toilet and after many hours of us trying to get it out on our own we decided to call AEO. Vince and Dino came as fast as they could and took the toilet off, only to find the toy (a hard plastic egg) had become a perfect sized plug deep inside the toilet. Vince is a strong dude but not even he could force that toy out with the metal snake. I thought we were going to have to buy a new toilet, which was a huge bummer. Vince kept on trying though, he finally got the toy just barely visible and took the toilet outside and had the genius idea of using a blow torch to heat a rod and melt a small hole in the toy, cooled the rod down, then inserted the rod back into the toy for a clutch retrieval. It was awesome. Even after all that effort and time his price was still very reasonable. He was also really nice and professional which is always a plus. So happy I don't have to buy a new toilet, which I think I would have if I'd called another plumber to come!

Thanks again Vince, if I ever have any other plumbing issues I know who to call! Highly recommend 👌👍; HAD WATER PRESSURE  130 COMING  INTO HOME..VINCENT PARTNER INSTALLED  PRV Valve main Line to Get My Water PRESSURE  70 80 PSI..Also Replaced  My Older 19 Year Old Water Heater...Beautiful  50 Gallon Bradford White...Honest Neat Professional...Definitely  NO Upcharging....Love  How Honest N Profesional  Vincent  is....My Home Is In Good Hands.....Stephen/Peta Gay....","Vincent was incredibly responsive and kind. He explained the problems to me and then fixed them up after making a plan together. This is the experience you want!!; HAD WATER PRESSURE  130 COMING  INTO HOME..VINCENT PARTNER INSTALLED  PRV Valve main Line to Get My Water PRESSURE  70 80 PSI..Also Replaced  My Older 19 Year Old Water Heater...Beautiful  50 Gallon Bradford White...Honest Neat Professional...Definitely  NO Upcharging....Love  How Honest N Profesional  Vincent  is....My Home Is In Good Hands.....Stephen/Peta Gay....; I recently had an issue in my home and was fortunate enough to have Vincent assist me. His customer service was exceptional from start to finish. He was courteous, and took the time to listen to my concerns. His knowledge and expertise were evident as he quickly identified the source of the leak and remotely helped me solve the problem.
I highly recommend AEO Plumbing and heating to anyone in need of a reliable and skilled plumber. He truly went above and beyond. This was our 2nd time requesting help and they were super reliable.; My toddler flushed a toy down the toilet and after many hours of us trying to get it out on our own we decided to call AEO. Vince and Dino came as fast as they could and took the toilet off, only to find the toy (a hard plastic egg) had become a perfect sized plug deep inside the toilet. Vince is a strong dude but not even he could force that toy out with the metal snake. I thought we were going to have to buy a new toilet, which was a huge bummer. Vince kept on trying though, he finally got the toy just barely visible and took the toilet outside and had the genius idea of using a blow torch to heat a rod and melt a small hole in the toy, cooled the rod down, then inserted the rod back into the toy for a clutch retrieval. It was awesome. Even after all that effort and time his price was still very reasonable. He was also really nice and professional which is always a plus. So happy I don't have to buy a new toilet, which I think I would have if I'd called another plumber to come!

Thanks again Vince, if I ever have any other plumbing issues I know who to call! Highly recommend 👌👍; Vince installed a whole house non-salt filtration system to replaced the ten years old Waterboss system. It’s been 6 months and we are very happy with the results. The best part is no need to buy salt."
ChIJdwHJyyAAw4kRUaF-Gs2MfSU,De Vito Plumbing & Heating,"452 Ridge Rd, Cedar Grove Township, NJ 07009",4.8,36,,N/A,"It's time for Tommy to be the quarterback,,the first string,,he has what the Giants are missing the winners fire spark,,,Jones just doesn't have that nor do I believe ever has,,,when you watch Tommy he has traits of mahomes he finds a way to make it happen,,this is what makes a winner a winner,talent is one thing,,fire is another thing,,it makes average players great,,Tommy has fire!; Had them install a water heater that then failed inspection. They then screened my calls and stopped answering when I tried to set up a followup appointment to resolve the failed inspection. Extremely unprofessional.; Had my boiler installed by Devito and they did an amazing and highly professional job! And oh btw their son is and outstanding QB on the NY Giants! Go G-Men! 🏈; I heard Big Tom's WFAN commercial for ""DeVito Plumbing & Heating"" this morning.
He sounds like a real stand-up & decent dude, all kidding aside.
Plus, he invented Tommy Cutlets!
The entire country has fallen madly in love with the DeVito family and are pulling hard for TC.
So do yourself, and your pipes, a favor and use this ⭐️⭐️⭐️⭐️⭐️ plumbing service!!
🤌🏻♥️; After last nights win  against the Packers on Monday night, anything with Devito gets a 5 star! Congratulations #15 and to the rest of the team. DeVito is helping us Giant fans. We are helping his business with 5 stars!!!","It's time for Tommy to be the quarterback,,the first string,,he has what the Giants are missing the winners fire spark,,,Jones just doesn't have that nor do I believe ever has,,,when you watch Tommy he has traits of mahomes he finds a way to make it happen,,this is what makes a winner a winner,talent is one thing,,fire is another thing,,it makes average players great,,Tommy has fire!; Had them install a water heater that then failed inspection. They then screened my calls and stopped answering when I tried to set up a followup appointment to resolve the failed inspection. Extremely unprofessional.; Had my boiler installed by Devito and they did an amazing and highly professional job! And oh btw their son is and outstanding QB on the NY Giants! Go G-Men! 🏈; I heard Big Tom's WFAN commercial for ""DeVito Plumbing & Heating"" this morning.
He sounds like a real stand-up & decent dude, all kidding aside.
Plus, he invented Tommy Cutlets!
The entire country has fallen madly in love with the DeVito family and are pulling hard for TC.
So do yourself, and your pipes, a favor and use this ⭐️⭐️⭐️⭐️⭐️ plumbing service!!
🤌🏻♥️; After last nights win  against the Packers on Monday night, anything with Devito gets a 5 star! Congratulations #15 and to the rest of the team. DeVito is helping us Giant fans. We are helping his business with 5 stars!!!"
ChIJT7WFuAD_wokRnCpD7XRTcpg,"Excellence Plumbing Service Woodland Park, Plumber, Heating & HVAC","178 Bergen Blvd, Woodland Park, NJ 07424",4.8,17,,N/A,"I had received 3 estimates to run a gas line for my pool heater and upgrade my infrastructure…..Excellence did a truly EXCELLENT JOB.
They were reasonable with pricing, timely with installation, and completely efficient in their duties. No muss, no fuss!
They are very easy to work with and professional in all aspects. Will DEFINITELY use them for any future heating or plumbing needs.; I've used this company twice, both with amazing results! The first was a routine shower faucet repair which they handled promptly. The second was a mini emergency which happened on a holiday weekend. I called and they had a plumber at my house within a very reasonable amount of time. The repair was handled quickly and the cost was very reasonable,  especially considering the holiday weekend and short notice. This company is now the only I will turn to for any plumbing needs I can't handle myself. I'd give them 10 stars if I could!; This is my 5th time using excellence plumbing! The staff is experienced and professional! This time I had an emergency  they sent someone out to my house within 4 hours! FIVE stars for Excellence  plumbing  you rock thank you Donna Finn; Excellent workmanship!!! Very professional!!
Helped us with numerous projects. Installing a new Water Heater, Sump Pump, and added a gas line to our heated pool. We highly recommend Excellence Plumbing & Heating!!!; Titcho is great to work with. His team is professional and do a great job. Highly recommended.","This is my 5th time using excellence plumbing! The staff is experienced and professional! This time I had an emergency  they sent someone out to my house within 4 hours! FIVE stars for Excellence  plumbing  you rock thank you Donna Finn; I had received 3 estimates to run a gas line for my pool heater and upgrade my infrastructure…..Excellence did a truly EXCELLENT JOB.
They were reasonable with pricing, timely with installation, and completely efficient in their duties. No muss, no fuss!
They are very easy to work with and professional in all aspects. Will DEFINITELY use them for any future heating or plumbing needs.; I've used this company twice, both with amazing results! The first was a routine shower faucet repair which they handled promptly. The second was a mini emergency which happened on a holiday weekend. I called and they had a plumber at my house within a very reasonable amount of time. The repair was handled quickly and the cost was very reasonable,  especially considering the holiday weekend and short notice. This company is now the only I will turn to for any plumbing needs I can't handle myself. I'd give them 10 stars if I could!; Titcho is great to work with. His team is professional and do a great job. Highly recommended.; Excellent workmanship!!! Very professional!!
Helped us with numerous projects. Installing a new Water Heater, Sump Pump, and added a gas line to our heated pool. We highly recommend Excellence Plumbing & Heating!!!"
ChIJGzXVj2oBw4kRZ17AsB-bCrc,City Plumbing Heating Air Conditioning & Rooter Drain,"420 US-46, Fairfield, NJ 07004",5,2,,N/A,"I had a shower that was leaking into the room below. Moe came out in the same day that I called and was able to quickly replace the faulty plumbing.; Great people, very efficent and great with their job. They know what theyre doing, never will i go with another plumber!","I had a shower that was leaking into the room below. Moe came out in the same day that I called and was able to quickly replace the faulty plumbing.; Great people, very efficent and great with their job. They know what theyre doing, never will i go with another plumber!"
ChIJQVsK9lsBw4kRUdKKjxVejFQ,"Sila Heating, Air Conditioning, Plumbing & Electrical","371 Little Falls Rd, Cedar Grove, NJ 07009",4.9,167,,N/A,"This company has changed a lot since they entered the New Jersey area. New ownership, new businesses tucked underneath the umbrella of the name. Service is different. Just ask as many questions as you can. Pricing is high, but they’re willing to negotiate. We had two full HVAC systems installed from Sila. Now I have to keep on top of them to make sure both of my systems get serviced yearly under the warranty. All in all, happy with their service.; I cannot say enough about how happy I am with their service.
Their tech Doug has impeccable manners and arrived with his face mask on. I greatly appreciate that in a pandemic.
He covered his shoes with bags before entering the house. He was honest and made the fix immediately. Also offered me an estimate to replace a part that is good for fourteen days.
Their price to come out was worth it on the hottest day of the year. I couldn’t get an appointment with Sears until mid-September.
So pleased with entire experience and ability to get same-day service. Highly recommend. Ask for Doug!; Kevin was excellent!  He had a busy schedule but still came in positive, professional and was able to quickly diagnose our problem.  The service you provided was great.  And a testament to why I choose Sila every year for an annual service plan.  Thank you!; Ivan was WONDERFUL! He explained everything very clearly, went thru the entire process of how to flush out our system (pointed out each lever and knob) and is clearly an expert in this business. He was professional, friendly, polite and a pleasure to have in our home. I will request him every time we need service! And the customer service people I spoke with on the phone were excellent as well, polite, professional, and friendly. I am recommending Sila to all of my friends and neighbors!!; Kyle was excellent! He really made sure to address all of our heating issues; offering solutions or explanations where necessary. I would highly recommend his work. Excellent customer service from the first moment I called all the way through the process.","This company has changed a lot since they entered the New Jersey area. New ownership, new businesses tucked underneath the umbrella of the name. Service is different. Just ask as many questions as you can. Pricing is high, but they’re willing to negotiate. We had two full HVAC systems installed from Sila. Now I have to keep on top of them to make sure both of my systems get serviced yearly under the warranty. All in all, happy with their service.; Ivan was WONDERFUL! He explained everything very clearly, went thru the entire process of how to flush out our system (pointed out each lever and knob) and is clearly an expert in this business. He was professional, friendly, polite and a pleasure to have in our home. I will request him every time we need service! And the customer service people I spoke with on the phone were excellent as well, polite, professional, and friendly. I am recommending Sila to all of my friends and neighbors!!; Kevin was excellent!  He had a busy schedule but still came in positive, professional and was able to quickly diagnose our problem.  The service you provided was great.  And a testament to why I choose Sila every year for an annual service plan.  Thank you!; I cannot say enough about how happy I am with their service.
Their tech Doug has impeccable manners and arrived with his face mask on. I greatly appreciate that in a pandemic.
He covered his shoes with bags before entering the house. He was honest and made the fix immediately. Also offered me an estimate to replace a part that is good for fourteen days.
Their price to come out was worth it on the hottest day of the year. I couldn’t get an appointment with Sears until mid-September.
So pleased with entire experience and ability to get same-day service. Highly recommend. Ask for Doug!; Kyle was excellent! He really made sure to address all of our heating issues; offering solutions or explanations where necessary. I would highly recommend his work. Excellent customer service from the first moment I called all the way through the process."
ChIJh29MooUAw4kR_G-OJeZocAI,David's Home Improvement,"19 Myrtle Ave, Caldwell, NJ 07006",4.9,16,,N/A,"David has done multiple home improvement projects for us over the last five years including a total kitchen and bathroom renovation; and recently built a pergola for us in our yard.  David has always been very responsive to all our construction needs.His prices are fair, and his work is high quality.!!  His team works hard to complete the projects on time and with great attention to detail.
David and his workers are extremely professional and trustworthy.  I highly recommend David for any of your construction needs.; The experience we've had over the years with Dave's Home Improvement has been superb.
The work is perfect
He and his crew are so prompt
The clean up is spectaular
He's sticks to the schedule
And I would highly recommend him to everyone.; David is very reliable , honest , punctual.
If you want your home improvement “”hands on”
Start to finish David ‘s home improvement is your go to person.  Any Remodeling you need David can do it.
His knowledge of all aspects of home improvement is very impressive and He will not sugar coat anything. All upfront; I am very pleased with David’s Home Improvement and would use their services again, in a heartbeat.
In a climate where contractors rarely show or return calls, David answers his phone and gives prompt attention to your job.

I highly recommend David’s Home Improvement.

Joyce; I started working with David and his team over 20 years ago.  Three houses and many projects later (bathroom, kitchens, basements, addition, etc) David has consistently been reliable, knowledgeable, professional and... PUNCTUAL!  When he starts a project, he sees it to the end without undue delays... which is a rare occurrence in the world of GCs...!!!
I can only recommend David highly... he's a trustworthy force behind any construction projects!","The experience we've had over the years with Dave's Home Improvement has been superb.
The work is perfect
He and his crew are so prompt
The clean up is spectaular
He's sticks to the schedule
And I would highly recommend him to everyone.; David has done multiple home improvement projects for us over the last five years including a total kitchen and bathroom renovation; and recently built a pergola for us in our yard.  David has always been very responsive to all our construction needs.His prices are fair, and his work is high quality.!!  His team works hard to complete the projects on time and with great attention to detail.
David and his workers are extremely professional and trustworthy.  I highly recommend David for any of your construction needs.; I am very pleased with David’s Home Improvement and would use their services again, in a heartbeat.
In a climate where contractors rarely show or return calls, David answers his phone and gives prompt attention to your job.

I highly recommend David’s Home Improvement.

Joyce; David is very reliable , honest , punctual.
If you want your home improvement “”hands on”
Start to finish David ‘s home improvement is your go to person.  Any Remodeling you need David can do it.
His knowledge of all aspects of home improvement is very impressive and He will not sugar coat anything. All upfront; I started working with David and his team over 20 years ago.  Three houses and many projects later (bathroom, kitchens, basements, addition, etc) David has consistently been reliable, knowledgeable, professional and... PUNCTUAL!  When he starts a project, he sees it to the end without undue delays... which is a rare occurrence in the world of GCs...!!!
I can only recommend David highly... he's a trustworthy force behind any construction projects!"
ChIJASbvEin8wokRA_czRxcSKiU,3 brothers plumbing & heating LLC,"157 Hazel St, Paterson, NJ 07503",4.8,127,,N/A,"I recently had 3 Brothers Plumbing replace my main water line shut-off valves, and I'm happy with their service. Their communication was clear, taking the time to explain the process thoroughly. They showed up on time and completed the job quickly without compromising quality and the new valves work perfectly. I highly recommend 3 Brothers Plumbing for their professionalism, efficiency, and excellent customer service.; If I can give more than 5 stars, I would. Very personable and reliable. One ring and they pick up the call right away. I had an emergency situation at 12AM, and within 25 mins. the plumber came. Mind you, this was at off hours. Highly recommended!; Our water heater broke on Saturday and 3 Brothers answered our call first try. They said they’d have someone over within the hour and they came in 20 minutes. William came in on his day off to check out our water heater because the damage was worse than we thought. William was very professional and explained everything thoroughly. We got a new water heater in a few days and they finished the job in one day. Excellent service. Would recommend!; On December 15, I came home to a cold home. Went to my basement to check my boiler and a part of it broke off which made the boiler shut off. Needless to say, I was angry. I always seem to have plumbing issues after hours or during the weekend. The next day at 11:37am, I called 3Brothers Plumbing and they showed up at my door at 2:00pm.

William, the plumber was honest with me and told me this is a hard repair however he will try his very best. He walked me through everything he needed to do to fix my boiler. One hour later my boiler was fixed, cleaned and I was back to a warm home. Thank you 3Brothers, I will forever use your services and recommend you to all my friends and neighbors.; Called on the phone for 24/7 emergency drainage cleaning in my kitchen sink at 915pm at night... spoke to Al and he graciously walked me through how to fix the issue and even called back to make sure it all went smoothly . He saved me hours of time and lots of $ . Would highly reccomend these guys to anyone ! Not many companies would sit on the phone with you and step by step walk you through how to fix the issue. Thanks again you guys 100% have a returning customer in the future !

-Mike S.","If I can give more than 5 stars, I would. Very personable and reliable. One ring and they pick up the call right away. I had an emergency situation at 12AM, and within 25 mins. the plumber came. Mind you, this was at off hours. Highly recommended!; On December 15, I came home to a cold home. Went to my basement to check my boiler and a part of it broke off which made the boiler shut off. Needless to say, I was angry. I always seem to have plumbing issues after hours or during the weekend. The next day at 11:37am, I called 3Brothers Plumbing and they showed up at my door at 2:00pm.

William, the plumber was honest with me and told me this is a hard repair however he will try his very best. He walked me through everything he needed to do to fix my boiler. One hour later my boiler was fixed, cleaned and I was back to a warm home. Thank you 3Brothers, I will forever use your services and recommend you to all my friends and neighbors.; I recently had 3 Brothers Plumbing replace my main water line shut-off valves, and I'm happy with their service. Their communication was clear, taking the time to explain the process thoroughly. They showed up on time and completed the job quickly without compromising quality and the new valves work perfectly. I highly recommend 3 Brothers Plumbing for their professionalism, efficiency, and excellent customer service.; Our water heater broke on Saturday and 3 Brothers answered our call first try. They said they’d have someone over within the hour and they came in 20 minutes. William came in on his day off to check out our water heater because the damage was worse than we thought. William was very professional and explained everything thoroughly. We got a new water heater in a few days and they finished the job in one day. Excellent service. Would recommend!; Called on the phone for 24/7 emergency drainage cleaning in my kitchen sink at 915pm at night... spoke to Al and he graciously walked me through how to fix the issue and even called back to make sure it all went smoothly . He saved me hours of time and lots of $ . Would highly reccomend these guys to anyone ! Not many companies would sit on the phone with you and step by step walk you through how to fix the issue. Thanks again you guys 100% have a returning customer in the future !

-Mike S."
ChIJH43BixKma0kRsTTrz_vZ4qs,Red-Rooter Plumbing & Drain Service,"54 Long Hill Dr, Clifton, NJ 07013",4.6,20,,N/A,"Thank you to Kyle at Red Rooster plumbing. You are absolutely the best. We appreciate you for coming out late last night for unclogging our main sewer line that flooded our basement. You are definitely the best plumber around; thank you to red Rooter plumbing for coming out last night and unclogging my main sewer drain pipe . I highly recommend them to anybody who needs them to clean their main sewer drain and whoever needs a emergency plumber. They also performed a sewer camera scope inspection on my pipe.; Had many issues with old plumbing in my home that they took care of.  service was fantastic and would definitely recommend; they were very efficient and saved me a lot of trouble would definitely recommend; Thanks to Al for fixing my emergency sewer clog on Monday! You are terrific!!!!!
Sincerely, Shawn","Thanks to Al for fixing my emergency sewer clog on Monday! You are terrific!!!!!
Sincerely, Shawn; Had many issues with old plumbing in my home that they took care of.  service was fantastic and would definitely recommend; thank you to red Rooter plumbing for coming out last night and unclogging my main sewer drain pipe . I highly recommend them to anybody who needs them to clean their main sewer drain and whoever needs a emergency plumber. They also performed a sewer camera scope inspection on my pipe.; they were very efficient and saved me a lot of trouble would definitely recommend; Thank you to Kyle at Red Rooster plumbing. You are absolutely the best. We appreciate you for coming out late last night for unclogging our main sewer line that flooded our basement. You are definitely the best plumber around"
ChIJp8iCLraS12URXSWS81GOQPM,"Master Group Heating, Cooling & Plumbing","730 Broad St, Clifton, NJ 07013",4.8,312,,N/A,"The absolute best with customer supports, and customer satisfaction. Needed a boiler replaced. Quoted me in the summer. Despite the quote lasting 30 days, they honored the quoted price. And with the most professionalism and care, completed my boiler replacement in less than 8 hours. Just look at this beauty (before & after pics). Thank you Adam and team. Can write me in as a long term client !; The install team did a good job at installing the hot water boiler. I would recommend they to all my friends.
Able and Abdullah and Armando
I love the guys so much; I had the pleasure of working with Adam to replace my boiler and add two new gas meters. He coordinated a team of many workers and fought the good fight against Union City's bureaucracy to help me upgrade my boiler with minimal outage for me and my tenants.

10/10 would recommend, he was available night and day and completely dependable.

Also shout out to his team, I have never seen a boiler room with better configured pipes, which they setup to be incredibly easy to swap out pieces and save me time over the next 40 years, at least.; Master Group has exceeded my expectations. I got back home last night from a vacation and realized my AC unit was not working properly. I called Master Group this morning and they were able to see my within a couple of hours! Not only did Adam diagnose and fix my problem, he also showed me how to maintain my unit going forward to avoid any major malfunctions! HIGHLY RECOMMEND!; I want to extend a huge thanks to Omar and Malik from Master Group for their outstanding work fixing my AC. After several companies with high ratings tried and failed to resolve the cooling issue, these guys came in and got it done right. If you're looking for true professionals, stop your search here.

Omar and Malik arrived with high-tech equipment and quickly identified the root cause of the problem, where other companies just guessed. Thanks to their expertise, my AC is finally blowing crisp, cool air. If you need your AC fixed by professionals, Master Group is the place to go!","The install team did a good job at installing the hot water boiler. I would recommend they to all my friends.
Able and Abdullah and Armando
I love the guys so much; The absolute best with customer supports, and customer satisfaction. Needed a boiler replaced. Quoted me in the summer. Despite the quote lasting 30 days, they honored the quoted price. And with the most professionalism and care, completed my boiler replacement in less than 8 hours. Just look at this beauty (before & after pics). Thank you Adam and team. Can write me in as a long term client !; I had the pleasure of working with Adam to replace my boiler and add two new gas meters. He coordinated a team of many workers and fought the good fight against Union City's bureaucracy to help me upgrade my boiler with minimal outage for me and my tenants.

10/10 would recommend, he was available night and day and completely dependable.

Also shout out to his team, I have never seen a boiler room with better configured pipes, which they setup to be incredibly easy to swap out pieces and save me time over the next 40 years, at least.; I want to extend a huge thanks to Omar and Malik from Master Group for their outstanding work fixing my AC. After several companies with high ratings tried and failed to resolve the cooling issue, these guys came in and got it done right. If you're looking for true professionals, stop your search here.

Omar and Malik arrived with high-tech equipment and quickly identified the root cause of the problem, where other companies just guessed. Thanks to their expertise, my AC is finally blowing crisp, cool air. If you need your AC fixed by professionals, Master Group is the place to go!; Master Group has exceeded my expectations. I got back home last night from a vacation and realized my AC unit was not working properly. I called Master Group this morning and they were able to see my within a couple of hours! Not only did Adam diagnose and fix my problem, he also showed me how to maintain my unit going forward to avoid any major malfunctions! HIGHLY RECOMMEND!"
ChIJB91xcdD-wokRqEl5sQNI2Bo,Pruzansky Plumbing,"364 Oak St, Passaic, NJ 07055",4.4,224,,N/A,"I don’t usually do this but most definitely avoid pruzansky plumbing. Beyond have the most terrible customer service I have ever dealt with, they are completely scamming people. Charges me $195 to come out to just assess the situation which myself and a building super told them exactly what was happening and they confirmed in 5 minutes. They then said they could come back for 6 days to actual perform the job and quoted me DOUBLE. I decided before having them back after having attitude from both the person on the phone and in person to get a second assessment. The new plumber was able to give me an accurate quote from pictures without having to come out and fixed it 2 days sooner and less than half the price. Rant needed, rant ended.; I’ve worked with many union and non union technicians over the years but this group was amazing.  They explained every aspect of the install for our new central air conditioner unit,  were good listeners, and super clean before and after.  After installation we had more questions and they answered them when we called.; They were exceptionally responsive and professional.  Michael who did the work was great.  We were very pleased, and while this was a fairly small job, we I'll definitely use them again.; If it was possible to give them 0 stars, I would have. Keep these people away from your property. Dishonest and sleazy to say the least!
Two people came to fix my unit's water heater. One was completely oblivious and the other was describing the water heater to someone on the phone and getting directions as to what to do next - complete lack of competence.
After they were ""done"", they came upstairs to give me the bill and they did not come in to check if the heat or hot water is working. Upon complaining to their boss, they claimed that my 18 lbs dog was jumping on them where they did not even try to enter.; In my 15 years at Edgewater, I've never felt a single disappointment from a Pruzansky Plumbing servicer. They are not cheap, but their professional, perfect and friendly service makes them the perfect plumbing service company that I would definitely recommend to others.","I don’t usually do this but most definitely avoid pruzansky plumbing. Beyond have the most terrible customer service I have ever dealt with, they are completely scamming people. Charges me $195 to come out to just assess the situation which myself and a building super told them exactly what was happening and they confirmed in 5 minutes. They then said they could come back for 6 days to actual perform the job and quoted me DOUBLE. I decided before having them back after having attitude from both the person on the phone and in person to get a second assessment. The new plumber was able to give me an accurate quote from pictures without having to come out and fixed it 2 days sooner and less than half the price. Rant needed, rant ended.; I’ve worked with many union and non union technicians over the years but this group was amazing.  They explained every aspect of the install for our new central air conditioner unit,  were good listeners, and super clean before and after.  After installation we had more questions and they answered them when we called.; They were exceptionally responsive and professional.  Michael who did the work was great.  We were very pleased, and while this was a fairly small job, we I'll definitely use them again.; If it was possible to give them 0 stars, I would have. Keep these people away from your property. Dishonest and sleazy to say the least!
Two people came to fix my unit's water heater. One was completely oblivious and the other was describing the water heater to someone on the phone and getting directions as to what to do next - complete lack of competence.
After they were ""done"", they came upstairs to give me the bill and they did not come in to check if the heat or hot water is working. Upon complaining to their boss, they claimed that my 18 lbs dog was jumping on them where they did not even try to enter.; In my 15 years at Edgewater, I've never felt a single disappointment from a Pruzansky Plumbing servicer. They are not cheap, but their professional, perfect and friendly service makes them the perfect plumbing service company that I would definitely recommend to others."
ChIJd0y_tUf-wokRoTNEc6MM9hI,Toby Prinaris Plumbing & Heating,"16 Galena Rd, Woodland Park, NJ 07424",5,2,,N/A,Fantastic plumbers who are extremely generous and honest.  Great guys.; Excellent plumbers. Honest and quality work. Easy to work with.,Excellent plumbers. Honest and quality work. Easy to work with.; Fantastic plumbers who are extremely generous and honest.  Great guys.
ChIJA6Vuc9__wokRKCWAsNzx9tc,Blue Sky Plumbing & Drain Cleaning HVAC Service,"19 Grace Ave, Clifton, NJ 07011",4.4,14,,N/A,"These guys are great. they were timely, courteous, professional, friendly, and quick. my new go to company for any plumbing issues. Thanks again!; I called blue sky plumbing at 1am for an emergency plumbing .. came out did the job and fixed my drain.. clean work and every great workers. They helped me move things around and were really nice. When I write a review i really mean it. And this company came out and did the job right and fast. Never had a problem. They said they will be their in less then and an hour and came right away. My drain was a mess and they fixed it. Thank you for have great service.; Water heater crapped out and need to be replaced.
Called the plumber who installed the original water
heater and he could not guarantee that he could do it
same day...while waiting on his response as to
whether or not he could do it the same day I called
Angler (thanks to the google reviews). They said they
could come over within the hour and were cheaper.
Colin came and he did a great job…polite, clean,
professional and quick. Could not be happier! The
original plumber called back and told me he still
didn't know if he could do it today but I said no
worries…found someone else who is just about
finished installing the new water heater. Anyway if
you need a plumber I highly recommend blue sky .
Also to get a quote I simply took a photo of the
existing water heater and of the sticker on the water
heater showing all the specifications of the water
heater. texted it to them and they called me right
back with a quote which, like I said was cheaper than
my original plumber, and which they honored…no
""hidden"" costs.
Simply a great experience from start to finish…the
whole experience took no more that 3 hours from
when I called to when they left.; Al is awesome! I had a leaking pipe and he helped me fix it in 5 minutes at a reasonable cost. Very quick, understanding and professional. I'm glad that I didn't look at the previous review or I would have missed out on impeccable service and much needed plumbing tips. I highly recommend  Blue Sky Sewer & Drain Cleaning to anyone who needs plumbing repairs.; Quick Response when I had an emergency with my toilet at night around 1 am. Plumber arrived within 15 minutes and charged a very affordable price and fixed the problem swiftly. 10/10 best plumbing service around the Clifton area.","Quick Response when I had an emergency with my toilet at night around 1 am. Plumber arrived within 15 minutes and charged a very affordable price and fixed the problem swiftly. 10/10 best plumbing service around the Clifton area.; Water heater crapped out and need to be replaced.
Called the plumber who installed the original water
heater and he could not guarantee that he could do it
same day...while waiting on his response as to
whether or not he could do it the same day I called
Angler (thanks to the google reviews). They said they
could come over within the hour and were cheaper.
Colin came and he did a great job…polite, clean,
professional and quick. Could not be happier! The
original plumber called back and told me he still
didn't know if he could do it today but I said no
worries…found someone else who is just about
finished installing the new water heater. Anyway if
you need a plumber I highly recommend blue sky .
Also to get a quote I simply took a photo of the
existing water heater and of the sticker on the water
heater showing all the specifications of the water
heater. texted it to them and they called me right
back with a quote which, like I said was cheaper than
my original plumber, and which they honored…no
""hidden"" costs.
Simply a great experience from start to finish…the
whole experience took no more that 3 hours from
when I called to when they left.; These guys are great. they were timely, courteous, professional, friendly, and quick. my new go to company for any plumbing issues. Thanks again!; Al is awesome! I had a leaking pipe and he helped me fix it in 5 minutes at a reasonable cost. Very quick, understanding and professional. I'm glad that I didn't look at the previous review or I would have missed out on impeccable service and much needed plumbing tips. I highly recommend  Blue Sky Sewer & Drain Cleaning to anyone who needs plumbing repairs.; I called blue sky plumbing at 1am for an emergency plumbing .. came out did the job and fixed my drain.. clean work and every great workers. They helped me move things around and were really nice. When I write a review i really mean it. And this company came out and did the job right and fast. Never had a problem. They said they will be their in less then and an hour and came right away. My drain was a mess and they fixed it. Thank you for have great service."
